11939, -16.957951881864, -2.1207320832107, -7.9670772681091, 25494.02829426, 3.4381378030409, 18.435428283895, 1.9642172051654, -0.070004090925324, 0.18588307488749, 2.2755282428361, -0.65870715111007, -2.2139000607706, 0.65157347968112, -593.08318087295, -26.028085705216, 2.2101216963355, 6.0988072165995, 18.753287913412, 55092.335081606, 2001.0318416339, 3862763302308, 11939, 10375702, 65366016.451, 0.0030387924052774906
11940, -16.970118250334, -2.1323250585405, -7.9316118279152, 25656.170573969, 3.421400354223, 18.439504973246, 1.9289545697294, -0.072006555250513, 0.18937091607766, 2.2737235860604, -0.65634916546178, -2.2109383569231, 0.65169966550096, -585.22607123122, -11.935599311273, 0.2811671266061, 6.0997244046354, 18.754234829559, 55110.774586579, 1997.6104412797, 3862773677606, 11940, 10375298, 65366027.183, 0.00046197138726711273
11941, -16.96186124269, -2.1743462880913, -7.9293741294767, 25549.448666128, 3.4525518035682, 18.433030301964, 1.9002033082271, -0.072032114260629, 0.18941517065504, 2.2737006078736, -0.65631923901649, -2.2109006885304, 0.65170113267192, -574.57848451475, -24.156583115543, 4.6641491255586, 6.0980282012492, 18.753578860298, 55129.207616881, 1994.1578894761, 3862784053143, 11941, 10375537, 65366037.196, 0.0017503818962723017
11942, -16.961153738636, -2.1747868480141, -7.9289911385172, 25650.911883589, 3.4527659463354, 18.432275322789, 1.899728454115, -0.071642627358538, 0.18874083366061, 2.2740506386261, -0.65677524898255, -2.211474623695, 0.65167876900973, -589.58593094369, -30.281943602913, 2.7644206714437, 6.0980095654473, 18.752876212871, 55147.639892204, 1990.7051235297, 3862794428808, 11942, 10375665, 65366047.662, 0.0030387924052774906
11943, -16.949668328676, -2.1771186721015, -7.9323460310769, 25356.683104285, 3.4588771264896, 18.422024067357, 1.9022129236372, -0.066439405032749, 0.1797355500241, 2.2787078078977, -0.66287069500328, -2.2191275889723, 0.65137764481301, -590.50728182384, -14.112939514741, 0.8622077478065, 6.0975884073427, 18.743927062236, 55166.061916272, 1987.2462464033, 3862804804060, 11943, 10375252, 65366058.017, 0.0030387924052774906
11944, -16.950114971477, -2.3321507174534, -7.9321685460838, 25701.088924818, 3.5730539211642, 18.430040219387, 1.7976444439639, -0.071816993530506, 0.1888477003589, 2.2739684850304, -0.65670087060284, -2.2113317321907, 0.6515918052714, -574.45030853465, -17.840577049381, 5.3477486110222, 6.0916897144829, 18.773201559983, 55184.491956491, 1983.6731924821, 3862815179643, 11944, 10375583, 65366068.412, 5.079376197885722
11945, -16.971478289118, -2.1510363450822, -7.9150749942336, 25699.656426839, 3.4242465794054, 18.437872617128, 1.9041621669926, -0.071827091503395, 0.18886524075, 2.2739594091468, -0.65668903290745, -2.2113168159291, 0.65159242204823, -582.22106673578, -32.053114974278, 3.4435864440296, 6.0995592986707, 18.753149369693, 55202.929829108, 1980.2489459027, 3862825555160, 11945, 10375517, 65366079.652, 5.079376197885722
11946, -16.969349117595, -2.1675946387513, -7.9151292711912, 26171.343573161, 3.4369096248365, 18.436632318912, 1.893353728283, -0.071838717466117, 0.18888538882143, 2.2739489761342, -0.6566754332842, -2.2112996699153, 0.65159310844386, -593.18438034014, -20.089871602745, 1.5502327157466, 6.0988833648551, 18.754246426664, 55221.366461427, 1976.8120362779, 3862835930660, 11946, 10375500, 65366089.102, 5.080664608394727
11947, -16.969349117595, -2.1675946387513, -7.9152946306482, 25886.089733226, 3.4370165730545, 18.436671047286, 1.8934737530374, -0.071888917910255, 0.18897238747477, 2.2739039235924, -0.6566167096816, -2.2112256329791, 0.6515960713661, -578.36261735596, -13.485297476743, 5.9399442698887, 6.0988781372758, 18.754304098774, 55239.803132474, 1973.3750197048, 3862846306247, 11947, 10375587, 65366099.743, 5.075510966358706
11948, -16.967982562857, -2.1637022058877, -7.9142949668764, 25882.071139854, 3.4337625694138, 18.434918653992, 1.8955614338455, -0.07077421866692, 0.18703958018541, 2.2749037498098, -0.65792130107287, -2.2128697443382, 0.65152952500469, -576.81407523235, -29.630514421392, 4.0443828360433, 6.0990316004341, 18.751985259231, 55258.238051128, 1969.9412571354, 3862856681693, 11948, 10375446, 65366110.105, 5.0767993768677115
11949, -16.966464970298, -2.1680206835027, -7.925922639573, 25787.25869038, 3.4447624162677, 18.436380815103, 1.9013077859493, -0.071890108503667, 0.18897349412757, 2.2739018715601, -0.65661435286142, -2.2112246878751, 0.65159512148727, -592.58520152422, -25.894868384436, 2.1430750500939, 6.0984693041471, 18.755439895242, 55276.674431943, 1966.4964947191, 3862867057204, 11949, 10375511, 65366120.47, 5.074222555849701
11950, -16.966757849822, -2.109961494484, -7.9474846159212, 25947.806790622, 3.4158169334687, 18.438859960535, 1.9560059293861, -0.074516170498844, 0.19356202767334, 2.271516839411, -0.65350750173896, -2.2073285031664, 0.65176390285038, -583.66338208405, -12.538086739348, 0.18706912070777, 6.100010874457, 18.752582807902, 55295.113291904, 1963.0806777856, 3862877432754, 11950, 10375550, 65366130.628, 5.075510966358706
11951, -16.974178416809, -2.094545644731, -7.9247116235474, 26051.951495554, 3.3882799121223, 18.439973193126, 1.9488090141967, -0.074591403757258, 0.19369373932986, 2.2714484515105, -0.6534185591374, -2.2072166138224, 0.65176890286103, -574.5619288398, -25.792055368383, 4.5214454136907, 6.1014658634765, 18.74868134366, 55313.553265097, 1959.6923978735, 3862887808202, 11951, 10375448, 65366141.02, 5.075510966358706
11952, -16.987733739312, -2.0764351862036, -7.9806925403293, 26055.561034762, 3.4085036076306, 18.465355136775, 1.9997242142507, -0.093147183937544, 0.22627861040645, 2.2541810960887, -0.63131249574023, -2.179435368866, 0.65294329991503, -590.21876633685, -28.924410312884, 2.52172119944, 6.1006508556054, 18.777306440767, 55332.018620234, 1956.2838942659, 3862898183808, 11952, 10375606, 65366151.383, 5.0832414294127375
11953, -16.956470908463, -1.9885803824293, -7.9091451942675, 26342.824575586, 3.3034583942911, 18.413923373321, 2.0113487886444, -0.074763645937362, 0.19363957464328, 2.2713192068176, -0.65332213311736, -2.207188966944, 0.65155969067404, -586.56425491778, -13.473881275902, 0.5103724107956, 6.1056735713049, 18.707897032038, 55350.432543607, 1952.9804358716, 3862908559212, 11953, 10375404, 65366161.867, 5.078087787376717
11954, -16.987602361169, -2.1168791911285, -7.9609507124444, 26117.750202102, 3.425599112469, 18.462592824669, 1.9581840179469, -0.09124053624218, 0.22240421932489, 2.2561136538707, -0.63384570748972, -2.1826279113024, 0.65254045587382, -573.7858521683, -23.232027979491, 4.8353737000283, 6.0997288621353, 18.777701219501, 55368.895136432, 1949.5548367591, 3862918934600, 11954, 10375388, 65366172.159, 5.078087787376717
11955, -16.997612026535, -1.9391845065117, -7.9132433823167, 26189.712206952, 3.2617104183843, 18.452399687142, 2.0417793502823, -0.091139213042258, 0.22222302666017, 2.25620957223, -0.63396763671612, -2.1827822809748, 0.65253241135048, -587.68501417082, -30.787951517, 2.7935943497459, 6.1082290745192, 18.738458022672, 55387.347536119, 1946.2931263408, 3862929310137, 11955, 10375537, 65366182.509, 5.078087787376717
11956, -16.997626715874, -1.9738209508542, -7.9138645814357, 26436.086499596, 3.2876630672087, 18.454262765441, 2.0189088815714, -0.093129780283217, 0.2257654179974, 2.254328650035, -0.63158338309867, -2.1797582760699, 0.65268101893846, -588.27338229149, -14.911089680206, 0.77468546817456, 6.1068829873829, 18.744827090678, 55405.801798884, 1943.0054632735, 3862939685656, 11956, 10375519, 65366193.226, 5.081953018903732
11957, -16.999027926156, -2.1826011895462, -7.9140176405474, 26409.316087308, 3.4415228458634, 18.465926353583, 1.8782593024407, -0.10855779004078, 0.25243212038992, 2.239844780497, -0.6136200157861, -2.1566807370422, 0.65338733066053, -572.96257610552, -20.477455244541, 5.1796114729134, 6.0989277295422, 18.783889788714, 55424.267725238, 1939.5639404277, 3862950061175, 11957, 10375519, 65366203.297, 5.081953018903732
11958, -16.952623403596, -1.9964852775776, -7.9294507609537, 26744.323362975, 3.3231672752683, 18.415332119962, 2.0213078118383, -0.093475803695611, 0.22568693791408, 2.2543194229925, -0.63168165945524, -2.1796368707663, 0.65238285516175, -583.43995095297, -32.376083011878, 3.1583036610751, 6.1046501835464, 18.712773654056, 55442.683057358, 1936.2407731524, 3862960436827, 11958, 10375652, 65366213.723, 5.079376197885722
11959, -16.984375581614, -2.1876415723017, -7.9449010612924, 26557.337105901, 3.4680491376754, 18.459180766942, 1.8993480491885, -0.10909562387034, 0.25267505367188, 2.239601760016, -0.61343791632602, -2.1562863734047, 0.65307148877819, -590.53289324992, -17.77176471429, 1.2589556118867, 6.0974735190194, 18.782138307657, 55461.142238125, 1932.7727240147, 3862970812143, 11959, 10375316, 65366224.008, 5.080664608394727
11960, -16.981662878114, -1.9572994560021, -7.9425576572694, 26930.465642684, 3.297118638304, 18.444670445542, 2.0531094090992, -0.1089016424836, 0.2523290502466, 2.2397910509698, -0.61367141501369, -2.1565841226512, 0.65305816585655, -574.76921230243, -16.89579168666, 5.489031509967, 6.1062963739935, 18.737045102142, 55479.58690857, 1929.4756053764, 3862981187641, 11960, 10375498, 65366234.398, 5.081953018903732
